"id","brand","title","image_url","price","link"
"7eb2c692-3ac9-4a06-9a34-6874c7c40cb7","Reformation","Dusk Knit Top - Mole","https://media.thereformation.com/image/list/fn_select:jq:first(.%5B%5D%7Cif%20has(%22metadata%22)%20then%20select(any(.metadata%5B%5D;%20.external_id%20==%20%22sfcc-is-main%22%20and%20.value.value%20==%20%22True%22))%20else%20empty%20end)/f_auto,q_auto:eco,dpr_auto/w_600/1312627-OOL.json?_s=RAABAB0","N/A","https://www.thereformation.com/clothing"
"e42103a6-1399-46b6-9fed-54178535c4dc","Reformation","Olina Linen Pant - White","https://media.thereformation.com/image/list/fn_select:jq:first(.%5B%5D%7Cif%20has(%22metadata%22)%20then%20select(any(.metadata%5B%5D;%20.external_id%20==%20%22sfcc-is-main%22%20and%20.value.value%20==%20%22True%22))%20else%20empty%20end)/f_auto,q_auto:eco,dpr_auto/w_600/1308705-WHT.json?_s=RAABAB0","N/A","https://www.thereformation.com/clothing"
"437e4456-be11-4ba1-a4f5-22b03e47e619","Reformation","Aletta Knit Top - Fior Di Latte","https://media.thereformation.com/image/list/fn_select:jq:first(.%5B%5D%7Cif%20has(%22metadata%22)%20then%20select(any(.metadata%5B%5D;%20.external_id%20==%20%22sfcc-is-main%22%20and%20.value.value%20==%20%22True%22))%20else%20empty%20end)/f_auto,q_auto:eco,dpr_auto/w_600/1318143-FDL.json?_s=RAABAB0","N/A","https://www.thereformation.com/clothing"
"fb58a780-d612-4009-be4e-e496df7e4bc3","Reformation","Gale Mid Rise Bias Short - Black","https://media.thereformation.com/image/list/fn_select:jq:first(.%5B%5D%7Cif%20has(%22metadata%22)%20then%20select(any(.metadata%5B%5D;%20.external_id%20==%20%22sfcc-is-main%22%20and%20.value.value%20==%20%22True%22))%20else%20empty%20end)/f_auto,q_auto:eco,dpr_auto/w_600/1318576-BLK.json?_s=RAABAB0","N/A","https://www.thereformation.com/clothing"
"bef7afd4-68ef-4c73-ae23-eecf3e00bfd6","Reformation","Gale Mid Rise Capri Pant - Almond","https://media.thereformation.com/image/list/fn_select:jq:first(.%5B%5D%7Cif%20has(%22metadata%22)%20then%20select(any(.metadata%5B%5D;%20.external_id%20==%20%22sfcc-is-main%22%20and%20.value.value%20==%20%22True%22))%20else%20empty%20end)/f_auto,q_auto:eco,dpr_auto/w_600/1318528-ALO.json?_s=RAABAB0","N/A","https://www.thereformation.com/clothing"
"b5ea1e8c-8453-4996-b2ce-a1ab0f4520fb","Reformation","Lora Knit Dress - Mole","https://media.thereformation.com/image/list/fn_select:jq:first(.%5B%5D%7Cif%20has(%22metadata%22)%20then%20select(any(.metadata%5B%5D;%20.external_id%20==%20%22sfcc-is-main%22%20and%20.value.value%20==%20%22True%22))%20else%20empty%20end)/f_auto,q_auto:eco,dpr_auto/w_600/1317875-OOL.json?_s=RAABAB0","N/A","https://www.thereformation.com/clothing"
"ddaf7405-72ff-426e-bd9b-eacaa6dcb26c","Reformation","Bex Super Stretch High Rise Wide Leg Jeans - Wheeler","https://media.thereformation.com/image/list/fn_select:jq:first(.%5B%5D%7Cif%20has(%22metadata%22)%20then%20select(any(.metadata%5B%5D;%20.external_id%20==%20%22sfcc-is-main%22%20and%20.value.value%20==%20%22True%22))%20else%20empty%20end)/f_auto,q_auto:eco,dpr_auto/w_600/1315756-WHE.json?_s=RAABAB0","N/A","https://www.thereformation.com/clothing"
"6e37007b-9c78-4116-9fb1-b6743d85e2a6","Reformation","Tefi Knit Top - Black","https://media.thereformation.com/image/list/fn_select:jq:first(.%5B%5D%7Cif%20has(%22metadata%22)%20then%20select(any(.metadata%5B%5D;%20.external_id%20==%20%22sfcc-is-main%22%20and%20.value.value%20==%20%22True%22))%20else%20empty%20end)/f_auto,q_auto:eco,dpr_auto/w_600/1317434-BLK.json?_s=RAABAB0","N/A","https://www.thereformation.com/clothing"
"80f5cb06-8bbf-4d33-aaaa-4c240edf3f63","Reformation","Eridania Dress - Hawthorne","https://media.thereformation.com/image/list/fn_select:jq:first(.%5B%5D%7Cif%20has(%22metadata%22)%20then%20select(any(.metadata%5B%5D;%20.external_id%20==%20%22sfcc-is-main%22%20and%20.value.value%20==%20%22True%22))%20else%20empty%20end)/f_auto,q_auto:eco,dpr_auto/w_600/1317195-HWE.json?_s=RAABAB0","N/A","https://www.thereformation.com/clothing"
"298f4428-3253-402c-b96d-b9cbc3a972dd","Reformation","Cary Low Rise Slouchy Wide Leg Jeans - Ondine","https://media.thereformation.com/image/list/fn_select:jq:first(.%5B%5D%7Cif%20has(%22metadata%22)%20then%20select(any(.metadata%5B%5D;%20.external_id%20==%20%22sfcc-is-main%22%20and%20.value.value%20==%20%22True%22))%20else%20empty%20end)/f_auto,q_auto:eco,dpr_auto/w_600/1313451-NDN.json?_s=RAABAB0","N/A","https://www.thereformation.com/clothing"
